대분류,중분류,ipc,title,ipc_sub
기계ㆍ소재,조선/해양시스템,E02D19/*,지반(地盤)의 기초 지점 또는 기타 지역의 건조(乾燥)의 유지(널말뚝 또는 격벽 E02D 5/02) [2006.01],E02D
기계ㆍ소재,조선/해양시스템,E02D23/*,케이슨(Caissons); 케이슨의 건설 또는 설치(수중에 침설(沈設)된 터널 또는 수중에서 건설된 터널 E02D 29/063) [2006.01],E02D
기계ㆍ소재,조선/해양시스템,E02D27/*,하부 구조로서의 기초 [2006.01],E02D
기계ㆍ소재,조선/해양시스템,E02D29/*,"지하 또는 수중의 구조물(지하 탱크 B65D 88/76; 수공(水工), 예. 지수(止水) 또는 조인트 E02B; 지하 주차장 E04H 6/00; 지하 방공호 E04H 9/12; 지하 납골당 E04H 1/30); 옹벽 [2006.01]",E02D
기계ㆍ소재,조선/해양시스템,E21B*,"지중 또는 암석의 굴착(채광, 채석 E21C; 수직갱의 굴착, 갱도 또는 터널의 굴진 E21D); 채굴정 에서의 오일, 가스, 물, 용해성 또는 용융성 물질 또는 광물 슬러리의 채취 [1990.01]",E21B
기계ㆍ소재,조선/해양시스템,E21C50/*,달리 분류되지 않는 수중(水中)으로부터 광물의 채취(흡입식(吸入式) 준설기(浚渫機) 또는 그의 구성 부품 E02F 3/88; 굴착물(掘鑿物)의 이송 또는 분리를 위한 장치 E02F 7/00; 디퍼(dipper) G01N 1/12) [2006.01],E21C
기계ㆍ소재,조선/해양시스템,F17C*,"압축, 액화 또는 고화(固化)가스의 수용 또는 저장용 용기; 일정용량의 가스탱크; 압축, 액화 또는 고화가스의 용기에의 충전 또는 용기로부터의 방출(자연 또는 인공적인 지중 구멍 또는 실에의 유체저장 B65G 5/00; 토목공학 기술을 이용한 대용량저장용기의 건설 또는 조립 E04H 7/00; 가변용량의 가스탱크 F17B; 액화 또는 냉동기계, 플랜트 및 시스템 F25)",F17C
기계ㆍ소재,조선/해양시스템,B63B19/*,"문, 창, 현창 또는 다른 개구 또는 뚜껑의 장치 또는 설비(배수구 B63B 13/00; 격벽용의 수밀문 장치 B63B 43/24) [2006.01]",B63B
기계ㆍ소재,조선/해양시스템,B63B59/*,선박에 특히 적합한 선체의 보호; 선박에 특히 적합한 청소 장치 [2006.01],B63B
기계ㆍ소재,조선/해양시스템,B63J2/*,"환기장치, 가열장치, 냉각장치 또는 공기조화장치 (차량용 일반 B60H; 탱크의 세척을 위한 통기 B63B 57/04; 수중 항주체용, 예. 잠수함 B63G 8/36) [2006.01]",B63J
기계ㆍ소재,조선/해양시스템,B65D88/*,"대형 용기 (구성요소, 세부 또는 부속품 B65D 90/00; 용적 가변의 가스탱크 F17B; 수송 또는 보관을 위한 압축, 액화 또는 고화 가스 용기 F17C) [2006.01]",B65D
기계ㆍ소재,조선/해양시스템,B66C1/*,"크레인의 인상, 인하, 또는 견인 장치에 부착되어 있던가 또는 이것과 연결되어 있는 물품 또는 물품의 그룹에 들어올리는 힘을 전하는 하물의 계합 요소 또는 장치(케이블 또는 로프의 결합수단 F16G 11/00) [2006.01]",B66C
기계ㆍ소재,조선/해양시스템,B66C13/*,기타 구조상의 특징 또는 세부 [2006.01],B66C
기계ㆍ소재,조선/해양시스템,B66C23/*,"비임(beam), 부움(boom); 또는 삼각 구조물로서 작동되는 삼각형상 구조물을 필수구성으로 하여 이들의 수평면, 수직면내의 직진요동 이나 이들의 조합된 운동을 할 수 있게 한 크레인, 예. 지브크레인, 데리크(derricks) 또는 탑크레인(다리가 있는 기부지지 구조 B66C 5/00; 거어더 또는 궤도지지구조에 적합 B66C 6/00) [2006.01]",B66C
기계ㆍ소재,조선/해양시스템,B66F3/*,"하물을 연속적으로 들어올리기에 적합한 장치, 예. 잭(개리지(garage)형의 이동잭B66F5/00) [2006.01]",B66F
기계ㆍ소재,조선/해양시스템,B67D9/*,선박에의 선적 또는 하역 (선박에 관련된 장치 B63B 27/00 ) [2010.01],B67D
기계ㆍ소재,조선/해양시스템,F16C17/*,"회전운동만을 위한 미끄럼접촉 베어링(F16C 32/06이 우선; 조절할 수 있는 베어링 F16C 23/00, F16C 25/00) [2006.01]",F16C
기계ㆍ소재,조선/해양시스템,F16K27/*,하우징의 구조(하우징의 용접방법 B23K; 하우징의 사용재료) [2006.01],F16K
기계ㆍ소재,조선/해양시스템,G01L11/*,"그룹 G01L 7/00 또는 G01L 9/00 포함되지 않는 수단에 의한 유체 또는 유동성 고체의 정상압 또는 준 정상압의 측정, [2006.01]",G01L
기계ㆍ소재,조선/해양시스템,G01M1/*,기계 또는 구조물의 정적 또는 동적 평형 시험 [2006.01],G01M
기계ㆍ소재,조선/해양시스템,G01M9/*,공기역학적 시험; 풍동내 또는 풍동에의 장치 [2006.01],G01M
기계ㆍ소재,조선/해양시스템,G01N3/*,기계적 응력 인가에 의한 고체재료의 강도의 조사 [2006.01],G01N
기계ㆍ소재,조선/해양시스템,B63C11/*,"수중에서 생존용 또는 작업용의 장치; 수중물 탐색 장치(호흡 장치에 사용되는 화학 물질의 조성물 A62D 9/00; 수영 보조구, 수영용장치 A63B 31/00～35/00; 잠수함 B63G 8/00 ) [2006.01]",B63C
기계ㆍ소재,조선/해양시스템,B63C3/*,"진수 또는 견인, 예.육상의 선대; 선대(slipway) (구명정등의 조작을 위한 선상의 안내장치 B63B 23/30; 크레인, 윈치등 B66; 다른 수위에 적응시키기 위한 선박의 들어올림 E02C) [2006.01]",B63C
기계ㆍ소재,조선/해양시스템,B65H75/*,"웹, 테이프 또는 섬사 재료의 저장 예. 리일(낚시용 리일 A01K 89/00; 특히 기록 또는 재생 장치와 같이 움직이는 기록 운반체의 저장 장치 G11B 23/02) [2006.01]",B65H
기계ㆍ소재,조선/해양시스템,F15B13/*,서보모터계의 세부 사항(F15B 15/00이 우선) [2006.01],F15B
기계ㆍ소재,조선/해양시스템,F15B21/*,유체 작동 시스템의 일반적 특징; 이 서브클래스의 다른 어느 그룹에도 포함 되지 않는 유체압 작동 시스템의 세부 [2006.01],F15B
기계ㆍ소재,조선/해양시스템,G01V*,"지구물리; 중력측정; 질량 또는 대상물의 검출; 태그스(TAGS)(진단, 수술 또는 개인식별을 위하여 이물을 검출 또는 탐지하기 위한 것 A61B; 돌발적으로 매몰된, 예. 눈(雪)에 매몰된, 사람의 위치를 지시하는 수단 A63B 29/02; 화학적 또는 물리적 성질의 결정에 의한 지구조성물의 조사 또는 분석 G01N; 지구의 장의 방향 또는 크기 이외의 전기적 또는 자기적 변량의 측정 일반 G01R; 자기 공명장치 일반 G01R 33/20) [1995.01]",G01V
기계ㆍ소재,조선/해양시스템,B63J4/*,하수 또는 오수 처리용 설비(오수의 방출 B63B 29/16) [2006.01],B63J
기계ㆍ소재,조선/해양시스템,E02B15/*,"개방(開放) 수면(水面)의 청소 또는 청결의 유지; 그를 위한 장치(선박 기타 수상 수송선의 구조 B63B , 예. 개방 수면으로부터 오물을 수집하는 것에 특히 적합한 수송선 E02B 35/32; 풀 또는 스플래시 욕조(splash baths) E04H 4/16) [2006.01]",E02B
기계ㆍ소재,조선/해양시스템,G05B23/*,"제어계 또는 그 일부의 시험 또는 감시 (프로그램-제어계의 감시 G05B19/048, G05B19/406 ) [2006.01]",G05B
기계ㆍ소재,조선/해양시스템,G08G3/*,"선박에 대한 교통제어시스템(운항 경로의 표시 B63B 22/16, B63B 51/00) [2006.01]",G08G
기계ㆍ소재,조선/해양시스템,B63B13/*,발라스트 배수 또는 수주를 위한 도관; 자동 뱃바닥에 괸 물을 퍼내는 장치; 배수구 [2006.01],B63B
기계ㆍ소재,조선/해양시스템,C02F1/*,"물, 폐수 또는 하수의 처리(3/00에서 9/00이 우선) [2006.01]",C02F
기계ㆍ소재,조선/해양시스템,F01N*,기계 또는 기관을 위한 가스유 소음기 또는 배기장치 일반; 내연기관용 관한 것 B60K 13/00; 특히 내연기관에 응용되고 결합되는 연소가스유 소음기 또는 배기장치(차량용 추진장치의 배기구 배치에 공기 입구소음기 F02M 35/00; 잡음의 방지 혹은 경감 일반 G01K 11/00),F01N
기계ㆍ소재,조선/해양시스템,G01C9/*,"경사의 측정, 예. 경사계(clinometers) 또는 수준기에 의한 것 [2006.01]",G01C
기계ㆍ소재,조선/해양시스템,G01W1/*,기상학 [2006.01],G01W
기계ㆍ소재,조선/해양시스템,G06F3/*,"컴퓨터로 처리할 수 있는 형식으로 전송된 데이터를 변환하는 입력기구; 처리장치로부터 출력장치로 데이터를 전송하기 위한 출력기구, 예. 인터페이스 기구 [2006.01]",G06F
기계ㆍ소재,조선/해양시스템,G05D1/*,"육용, 수용, 공중용, 우주용 운행체의 위치, 진로, 고도 또는 자세의 제어, 예. 자동조종(무선항행 시스템 또는 다른 파를 사용하는 유사한 시스템 G01S) [2006.01]",G05D
기계ㆍ소재,조선/해양시스템,B63C7/*,"폐선 좌초선 또는 침몰선의 인양; 선박의 부품 또는 비품, 예. 금고의 인양; 다른 수중물의 인양(수중물의 탐색 장치 B63C 11/48) [2006.01]",B63C
기계ㆍ소재,조선/해양시스템,G05G1/*,"제어부재, 예, 노브 또는 핸들; 그 조립체 또는 배열; 제어부재의 위치의 지시 (조이스틱은 G05G 9/04; 자동차용 스티어링 휠은 B62D ) [2008.04]",G05G
기계ㆍ소재,조선/해양시스템,G06F9/*,"프로그램 제어를 위한 장치, 예. 제어 장치 (주변 장치를 위한 프로그램 제어 G06F 13/10) [2018.01]",G06F
기계ㆍ소재,조선/해양시스템,G08B21/*,단일의 특정한 바람직하지 못한 또는 이상상태에 응답하는 경보 내지 다른 곳에 속하지 않는 것 [2006.01],G08B
기계ㆍ소재,조선/해양시스템,B63C*,"선박의 진수, 견인에 의한 운반, 드라이 독크(dry- docking)에의 입출; 수난구조; 수중에서의 생존 또는 탐색용의 장치; 수중물의 인상 또는 탐색용의 장치(해면에서의 비행기의 회수를 위한 부양넷트, 부양경사로 또한 그것에 유사한 것 B63B 35/52",B63C
기계ㆍ소재,조선/해양시스템,B23P19/*,"어느 정도의 변형을 수반하는가 수반하지 않는가를 불문하고 금속 부품 또는 금속과 비금속에 부품을 간단하게 일체로 결합 또는 분리하기 위한 기계(금속 가공 처리에 의한 금속 부품 또는 대상물의 결합 B23P 11/00, 44 B21J, B23K); 다른 클래스로 부류되지 않는 한 그를 위한 공구 및 기구(수공구 일반 B25) [2006.01]",B23P
기계ㆍ소재,조선/해양시스템,B63C5/*,선대 또는 드라이 독크 양쪽에 사용할 수 있는 장치 [2006.01],B63C
기계ㆍ소재,조선/해양시스템,B63J3/*,보조장치의 구동(전동요소 그 자체 F16) [2006.01],B63J
기계ㆍ소재,조선/해양시스템,B64F1/*,지상 또는 항공 모함 갑판 설비 (계류 항공기에 특히 적합한 것 B64F3/00) [2006.01],B64F
기계ㆍ소재,조선/해양시스템,B66D5/*,"리프팅 또는 호이스팅 장치에의 응용을 특징으로 하는 브레이크 또는 래칫장치, 예. 부하의 강하를 제어하기 위한 것(풀리 블록을 위한 것 B66D 3/10) [2006.01]",B66D
기계ㆍ소재,조선/해양시스템,F01N3/*,"배기의 청정, 무해화 또는 다른 처리를 하는 수단을 가진 배기 혹은 소음장치(전기적 제어 9/00; 배기 처리장치를 위한 감시 또는 진단장치 11/00) [2006.01]",F01N
기계ㆍ소재,조선/해양시스템,F02C6/*,복수형 가스터빈 설비 가스터빈설비와 다른 장치의 결합(그와 같은 장치에 주된 특징이 있는 것에 대해서는 그 장치에 관련한 클래스를 참조) 가스터빈 설비의 특정의 용도에 적용 [2006.01],F02C
기계ㆍ소재,조선/해양시스템,F02C7/*,"그룹 F02C 1/00 - F02C 6/00으로 분류되지 않는 또는 그것과 무관한 특징, 구성부품, 세부 또는 부속품;  제트추진설비를 위한 공기의 취입(제어 F02C 9/00) [2006.01]",F02C
기계ㆍ소재,조선/해양시스템,F02D41/*,연소가능한 혼합기 또는 그 성분의 공급의 전기적 제어(F02D 43/00이 우선) [2006.01],F02D
기계ㆍ소재,조선/해양시스템,F02K9/*,"로켓 엔진, 즉 연료와 그 산화제의 양쪽을 탑재한 설비 그의 제어(추진제의 역학적 조성 C06B, C06D) [2006.01]",F02K
기계ㆍ소재,조선/해양시스템,F16C19/*,"회전운동만을 위한, 구름 베어링(조절할 수 있는 베어링 F16C 23/00, F16C 25/00) [2006.01]",F16C
기계ㆍ소재,조선/해양시스템,F16F9/*,"스프링진동감쇠장치, 완충장치 또는 감쇠매체로서 유체 또는 그 균등물을 사용하는 것과 마찬가지로 조립된 운동감쇠장치(5/00이 우선; 유체제동기구를 갖는 개폐장치 E05F) [2006.01]",F16F
기계ㆍ소재,조선/해양시스템,F16J12/*,"압력용기일반(그것을 위한 뚜껑 F16J 13/00; 특별한 적용은 관련된 서브클래스를 참조, 예. B01J, F17G, G21C) [2006.01]",F16J
기계ㆍ소재,조선/해양시스템,F17C1/*,"압력용기, 예. 가스실린더, 가스탱크, 교환 가능한 카트리지(cartridge)(저장의 목적 이외의 가압된 장치는 A62C, B05B와 같은 관련 서브클래스를 참조; 운반구에 관련되는 것은 B60에서 B64의 적당한 서브클래스 참조; 압력용기 일반 F16J 12/00) [2006.01]",F17C
기계ㆍ소재,조선/해양시스템,F17C13/*,용기의 세부 또는 용기의 충전 또는 방출에 관한 세부 [2006.01],F17C
기계ㆍ소재,조선/해양시스템,F17C3/*,압력이 걸려 있지 않는 용기 [2006.01],F17C
기계ㆍ소재,조선/해양시스템,F22B1/*,가열방법의 형식에 특징이 있는 증기발생법(태양열의 사용 F24S; 그 속에서 증기가 발생하며 타장치를 냉각하는데 도움이 되는 재킷(Jackets) 또는 다른 냉각수단은 그와 같은 장치의 서브클래스 참조) [2006.01],F22B
기계ㆍ소재,조선/해양시스템,F22B37/*,증기보일러의 구성부품 또는 세부(공기 또는 다른 가스배출장치 F16K 24/00; 증기트랩(steam trap)과 같은 장치 F16T ) [2006.01],F22B
기계ㆍ소재,조선/해양시스템,F41F3/*,로켓 또는 어뢰 발사기 [2006.01],F41F
기계ㆍ소재,조선/해양시스템,G01G11/*,이동중의 재료의 연속한 흐름의 중량을 측정하는 장치 컨베이어벨트 저울 [2006.01],G01G
기계ㆍ소재,조선/해양시스템,G01M13/*,기계부품의 시험 [2019.01],G01M
기계ㆍ소재,조선/해양시스템,G01M15/*,엔진의 시험 [2006.01],G01M
기계ㆍ소재,조선/해양시스템,H01M10/*,2차전지; 그의 제조 [2006.01],H01M
기계ㆍ소재,조선/해양시스템,H02J3/*,교류간선 또는 교류배전망을 위한 회로장치 [2006.01],H02J
기계ㆍ소재,조선/해양시스템,H02J9/*,"비상용 또는 대기용전원을 위한 회로장치, 예. 비상용 조명을 위한 것 [2006.01]",H02J
기계ㆍ소재,조선/해양시스템,B23P*,금속의 다른 가공; 복합 작업; 만능 공작 기계(모방 장치 또는 제어 장치 B23Q),B23P
기계ㆍ소재,조선/해양시스템,B63B*,"선박 또는 그 밖의 물에 뜨는 구조물; 선적을 위한 장치(선박의 환기장치, 난방장치, 냉방장치 또는 공기조화 장치 B63J 2/00; 준설선 또는 토양 이동 기계의 지지로서 부유성 하부구조 E02F 9/06) [1974.07]",B63B
기계ㆍ소재,조선/해양시스템,B63G*,"선박용의 공격 또는 방어용 설비; 기뢰 부설; 소해; 잠수함; 항공모함(공격 또는 방어 일반. 예. 포탑, F41H)",B63G
기계ㆍ소재,조선/해양시스템,B63J*,선박용 보조장치,B63J
기계ㆍ소재,조선/해양시스템,B64F*,"항공기와 연관된 사용에 특히 적합한 지상 또는 항공 모함 갑판 설비; 달리 분류되지 않는 항공기의 설계, 제조, 조립, 청소, 유지 또는 보수; 달리 분류되지 않는 항공기 부품의 취급, 이송, 시험 또는 검사",B64F
기계ㆍ소재,조선/해양시스템,B66D*,"캡스탄(capstans); 윈치(winches); 태클(tackles), 예.풀리.블록(pully blocks); 호이스트(hoists) (공급 또는 저장의 목적을 위한 권상 또는 권하 로프 또는 케이블 B65H； 공급 또는 저장을 위한 로프 또는 케이블의 권상 또는 권하 장치 B66B； 매달아진 비계에 특히 적합한 권상 장치 E04G3/32)",B66D
